,artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,duration_ms,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists
154,Young Thug,I Made It,1A7WU5RBnRGX5zgn8qBVKd,Lost Files,3tf9jLIuMfETUzcRtigJqm,2015-08-11,20,True,0.52,209633,0.503,1,-8.768,1,0.368,0.137,0.0,0.0957,0.177,140.003,4,['Rich Homie Quan']
157,Young Thug,Surf (feat. Gunna),45psteAtfoH6lMVpNmaGTJ,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,20,False,0.935,184093,0.585,0,-7.539,1,0.214,0.099,0.0,0.0992,0.549,140.994,4,['Gunna']
160,Young Thug,Schedule,4FtZccb8xqbfVU8VeKRGbx,Lost Files,3tf9jLIuMfETUzcRtigJqm,2015-08-11,24,True,0.788,260389,0.653,9,-8.515,0,0.0596,0.0246,0.0,0.277,0.116,105.969,4,[]
161,Young Thug,I Know,71FYla0fmoZtWoXkAddbwB,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,22,True,0.513,179777,0.79,5,-6.409,0,0.0811,0.404,0.0,0.289,0.341,80.403,4,[]
163,Young Thug,Homie (feat. Meek Mill),2jtyXJWIe9YFqqt6ZOeqw6,Homie (feat. Meek Mill),0zNMEquWgS6XW40d0ldqt6,2017-09-07,23,True,0.472,218865,0.583,2,-7.537,1,0.261,0.0555,0.0,0.0413,0.443,97.023,3,"['Carnage', 'Young Stoner Life', 'Meek Mill']"
164,Young Thug,Faces,2V9G86Ji36gYgCOGO7Ac0I,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,8,False,0.657,132485,0.503,9,-9.732,0,0.369,0.0749,0.0,0.121,0.304,173.918,4,[]
166,Young Thug,Because Of Me,4wfXGwwGkqhzuEDRCBTC5j,Slime Season 4,5Dwws0oO0fQLDsrwZE7rvW,2017-12-04,29,True,0.676,230746,0.666,11,-6.705,0,0.228,0.0946,0.0,0.115,0.419,141.87,5,['Birdman']
169,Young Thug,Boy Back (feat. NAV),0Dp2fhCbo5PRzjGW5N5tBm,So Much Fun (Deluxe),24jAbLMFzCTlIv3kQ94HwK,2019-12-20,33,True,0.777,202600,0.573,9,-8.848,0,0.191,0.0415,0.0,0.365,0.387,143.017,4,['NAV']
171,Young Thug,Who's on Top,3YhQTgPe5HK5n4nJescBwp,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,24,True,0.525,230400,0.679,11,-5.97,1,0.292,0.192,0.0,0.555,0.572,98.044,5,[]
172,Young Thug,Liger,0JHiunLNuecyqiKzL6nTOn,Liger,0lN7Tlk06p7LQdxGClsDnj,2017-09-21,27,True,0.757,208630,0.71,1,-5.283,1,0.213,0.339,0.0,0.189,0.646,139.898,4,"['Carnage', 'Young Stoner Life']"
173,Young Thug,Don't Call Me (feat. Shakka),0UuPvqKc9Xcjo37C5liY5B,Young Martha,1uPwwIkzsCOanBsLExFitZ,2017-09-22,29,True,0.752,236312,0.65,6,-6.555,0,0.0734,0.0409,5.64e-06,0.127,0.466,110.022,4,"['Carnage', 'Young Stoner Life', 'Shakka']"
174,Young Thug,THUG (feat. Runts),54xaSQYEbzNfLQoXQzcVpF,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,15,True,0.747,254903,0.615,0,-6.777,1,0.266,0.0533,0.0,0.313,0.213,137.964,4,['Runts']
177,Young Thug,Ball (feat. OG Boo Dirty),0vqRG0UHCcyHigiaLCDJNw,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,22,True,0.72,146887,0.716,9,-9.148,0,0.396,0.0124,0.0,0.348,0.822,138.221,4,['OG Boo Dirty']
178,Young Thug,Money (feat. Juice WRLD & Nicki Minaj),2g4bGXQqMwMDfzYLIPQiH5,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,27,False,0.767,266400,0.691,8,-4.731,1,0.041,0.0545,0.0,0.109,0.614,150.039,4,"['Juice WRLD', 'Nicki Minaj']"
180,Young Thug,Real in My Veins (feat. T-Shyne),6yMU8B5bngQpBBcYaFWqBC,On the Run,6VCDStheOuhrQaoYbHP2iO,2018-09-24,32,True,0.635,250373,0.632,5,-8.21,0,0.275,0.000185,0.0,0.0615,0.233,162.023,4,['T-Shyne']
181,Young Thug,I Got It,2k7qZoaZycgh5fJ22Cwhsg,Rich Homie Cartel Vol 1,65LaTW7Q12QKrF9xcMFN8M,2014-12-09,26,True,0.82,272431,0.455,2,-8.742,1,0.316,0.17,0.0,0.106,0.26,134.99,4,['Peewee Longway']
182,Young Thug,Condo Music (feat. Wicced),7GdurizpDeZydmL5pXLMJu,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,16,True,0.427,191216,0.726,3,-7.035,0,0.231,0.103,0.0,0.342,0.549,87.153,5,['Wicced']
183,Young Thug,Relationship,08lHFwOBB8FnLwzuGwYMEh,What's Poppin - Fresh Rap,6z80rkSQKXxrtXsexaoDbB,2021-04-16,28,True,0.841,215307,0.595,2,-6.337,1,0.0624,0.0025,0.0,0.12,0.3,145.995,4,['Future']
185,Young Thug,Swag All Over,5ljtHRlUYj5GHRtt5Z0B3L,"Ballin' & Stuntin', Vol. 11",1g9sRIecpd5KaZnSltICsC,2015-12-04,20,True,0.741,173894,0.634,11,-5.06,0,0.0731,0.053,0.0,0.57,0.413,134.967,4,[]
187,Young Thug,Im fo Real,03W7s9xgn0RYlNVqEkjGkG,Brick Sqaud,7a3rhn1csJY4CbdqcQsMcy,2014-11-18,20,True,0.58,186828,0.598,0,-7.792,1,0.106,0.289,0.0,0.448,0.686,133.054,4,[]
189,Young Thug,My Everything,1mYYKcpiFnoUwWuSGytnpf,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,25,True,0.762,253729,0.834,8,-5.973,1,0.095,0.144,0.0,0.929,0.681,139.933,4,['Future']
190,Young Thug,Up to Something,6UYK0GsMAVYahkd1ymBOEs,Up to Something,05FYRrxscCBj1C4MtOpK6U,2021-10-31,18,True,0.672,167136,0.343,10,-13.13,0,0.126,0.39,0.0,0.125,0.131,114.797,4,[]
192,Young Thug,Keep in Touch,1d0fw7g187GMnEZfE7AkCB,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,20,True,0.742,252371,0.756,5,-6.424,0,0.225,0.0206,0.0,0.145,0.546,129.987,4,[]
193,Young Thug,Anybody (feat. Nicki Minaj),1ENV3FCYOTxnviLKYVhFOd,Anybody (feat. Nicki Minaj),2mokD1hK1M39O6mfqqMmN7,2018-07-25,24,False,0.899,254947,0.467,11,-8.608,0,0.175,0.0407,2.8e-06,0.132,0.475,120.038,4,['Nicki Minaj']
201,Young Thug,Tick Tock,2e5UdW2KFm3PSc4rUBrd9i,Tick Tock,5cSDePm8sFcSRqzZNq7nyX,2021-08-19,21,False,0.947,159240,0.678,11,-8.664,0,0.234,0.00923,0.0,0.153,0.621,134.033,4,[]
202,Young Thug,From A Man,7M3dwTlDdPkL7rl3lQDNQf,From A Man,7DhR55zzBamSKAZkJZ7G7B,2023-10-12,24,False,0.546,207133,0.684,11,-6.479,0,0.188,0.00908,0.0,0.119,0.285,84.311,4,[]
203,Young Thug,Want Me Dead (feat. 21 Savage),4vqtQUDwWzkxevtz4Kz17d,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,18,False,0.835,194707,0.57,6,-8.523,0,0.378,0.232,0.0,0.165,0.533,133.231,4,['21 Savage']
205,Young Thug,Sake Of My Kids,17ooiiAtRLDhGVNJ9UAkiZ,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,19,False,0.951,238400,0.404,1,-7.015,0,0.0658,0.03,0.0,0.195,0.165,124.974,4,[]
206,Young Thug,I Want Her,4m7TAF8EuHxpTQxM8MrNwS,Brick Sqaud,7a3rhn1csJY4CbdqcQsMcy,2014-11-18,14,True,0.529,174550,0.671,0,-12.981,1,0.217,0.0213,0.0,0.311,0.688,95.38,5,[]
208,Young Thug,Relationship,4lDvNb2AkAvb7xjWOvdDol,Trap,1Qw5CRgYVoEXbOd7LMtapk,2022-04-15,22,True,0.841,215307,0.595,2,-6.337,1,0.0624,0.0025,0.0,0.12,0.3,145.995,4,['Future']
209,Young Thug,Big Tipper (feat. Lil Keed),4vDMa3J8pVNxZEUFSmZTb1,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,12,False,0.887,223173,0.57,2,-7.843,1,0.219,0.000573,0.0,0.152,0.3,77.495,4,['Lil Keed']
210,Young Thug,Oooorrr,3PD2KvgTKspc3K44hxMWS8,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,18,True,0.714,247826,0.764,9,-6.259,0,0.185,0.0166,0.0,0.381,0.589,147.065,4,"['Kumtie', 'Capokam']"
211,Young Thug,Mama Im Sorry,233G3GRBXUw0qRPv9MVolt,Lost Files,3tf9jLIuMfETUzcRtigJqm,2015-08-11,23,True,0.849,216242,0.443,8,-7.779,0,0.442,0.236,0.0,0.107,0.465,120.882,4,[]
212,Young Thug,I'm fo Real,1XhVoHOwSYqdXhmOLkOojI,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,18,True,0.567,186828,0.601,0,-7.796,1,0.109,0.28,0.0,0.456,0.673,132.992,4,[]
215,Young Thug,Uncle M,12W6EfKhq8rzCUQxgbr6ev,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,15,False,0.708,140000,0.619,9,-6.751,1,0.0671,0.0127,0.0,0.208,0.296,142.078,4,[]
216,Young Thug,Picacho (feat. Maceo),0oLIGshQFiUzkWkVheQ6Ln,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,18,True,0.734,253936,0.733,0,-7.129,1,0.415,0.0471,0.0,0.186,0.698,136.146,4,['Maceo']
219,Young Thug,Keep Going,15DdtDJV1IzHWMzJ6M42D3,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,21,True,0.496,229173,0.57,11,-6.601,0,0.24,0.105,0.0,0.133,0.495,133.102,4,[]
220,Young Thug,Trigger Finger,3OsT8Bsw4IDtqH2ID5eRlj,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,15,True,0.779,187141,0.576,5,-11.296,0,0.278,0.0191,0.0,0.394,0.71,136.976,4,[]
221,Young Thug,Pacifier,718RLkg7DT1sekn1Xwm1WY,Pacifier,2ZsLZHZmUftfqoVzNBK6kj,2015-07-17,25,True,0.766,237867,0.82,2,-5.851,1,0.124,0.0469,0.0,0.336,0.376,117.012,4,[]
222,Young Thug,Murder,3W0hhHVDX1mVs6ON9Sjxj6,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,17,True,0.645,187690,0.539,9,-11.121,0,0.233,0.0035,0.0,0.815,0.375,66.501,4,[]
225,Young Thug,Scared of You,43X4dZ74fj8qjpX3DsaYf9,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,20,True,0.685,177084,0.54,1,-9.692,1,0.183,0.00693,0.0,0.808,0.144,141.053,4,[]
226,Young Thug,Oh U Went (feat. Drake),2DRZ6kcHn0BBJqGdFpGj9V,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,18,False,0.808,185333,0.78,5,-5.909,1,0.249,0.0469,0.0,0.102,0.488,136.038,4,['Drake']
227,Young Thug,"Yeah, Yeah (feat. OG Boo Dirty & Heavy)",5cMxGBSbQjm2mk0XBbmwR0,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,21,True,0.703,268434,0.573,4,-10.413,0,0.415,0.0352,0.0,0.33,0.335,69.028,4,"['OG Boo Dirty', 'Heavy']"
228,Young Thug,Just How It Is,0yAV9MltdAnL8b3WoLNUu7,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,15,False,0.652,207133,0.515,7,-10.756,1,0.399,0.0347,0.0,0.12,0.566,83.056,4,[]
229,Young Thug,Yea Yea Yea,6ZMPzFM5sZDomBF2148SYE,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,7,False,0.803,144490,0.421,7,-8.539,0,0.425,0.314,0.0,0.0943,0.523,97.928,4,[]
230,Young Thug,Scared of You,7n29lOPTJUX5ucjOlGXMkx,Brick Sqaud,7a3rhn1csJY4CbdqcQsMcy,2014-11-18,22,True,0.685,177084,0.542,1,-9.688,1,0.178,0.00664,0.0,0.798,0.149,141.054,4,[]
232,Young Thug,Murder,7CDyPkW38IfFK6IYH01aqd,Brick Sqaud,7a3rhn1csJY4CbdqcQsMcy,2014-11-18,17,True,0.643,187690,0.537,9,-11.125,0,0.124,0.00363,0.0,0.815,0.388,66.489,4,[]
239,Young Thug,730,16NwHKIuwqoOHMooPFm7bj,Rich Homie Gang - Hood Lifestyle,14qgOpWL6dpjsR2wky9tmO,2014-12-09,13,True,0.779,246387,0.781,8,-3.501,1,0.121,0.108,0.0,0.21,0.225,126.979,4,[]
240,Young Thug,Hot (feat. Gunna),2htXXvdP1qbJzdyPryxd6f,Gunna: A Gift & A Curse Setlist,7qepnc4eD7Jd81z3o91jAT,2023-09-14,17,True,0.855,193027,0.651,0,-8.044,0,0.234,0.0636,0.0,0.0772,0.559,111.992,4,['Gunna']
241,Young Thug,Recognize Real (with Gunna),0LRcWG44VIoj9WtnYjLEc4,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,12,False,0.435,171834,0.232,5,-14.639,1,0.0744,0.891,0.0,0.0984,0.652,169.844,4,['Gunna']
244,Young Thug,Back Bone,7FYCoMzudq9ymPX00gWKV6,Before Anythang (Original Motion Picture Soundtrack),7H5arXz9fUbV8cygNPTSiY,2018-12-07,18,True,0.594,209773,0.664,2,-6.87,1,0.416,0.0115,0.0,0.102,0.26,75.81,4,[]
248,Young Thug,Light It Up,54fWDzHzlblC25yAhZ47Xn,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,16,False,0.951,209253,0.515,10,-8.543,1,0.0847,0.0038,0.0,0.113,0.326,138.025,4,[]
249,Young Thug,911,6LtKaRUEsfpntcrCXyFykJ,1017 Thug 3 The Finale,4N0QH3uy5K5T3fMtpLIpKq,2014-08-29,17,True,0.788,194885,0.545,2,-8.815,1,0.0502,0.00576,0.0,0.245,0.421,130.053,4,[]
251,Young Thug,I Remember,7zWP0eEvuBbBZTAGArbWSU,Trappin Aint Eazy Vol 1,7LDEpiLr1Vhy7kZNlqhfC3,2014-09-26,11,True,0.835,286642,0.654,10,-11.174,0,0.146,0.0614,0.0,0.377,0.528,133.978,4,['MPA Duke']
252,Young Thug,Abracadabra (feat. Travis Scott),546r4eOhype769I4vujYvT,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,20,False,0.657,247733,0.556,8,-6.703,0,0.217,0.0392,0.0,0.115,0.407,163.185,4,['Travis Scott']
253,Young Thug,Jungle (feat. Gucci Mane),2o5VOeiyQkj5maU6VFu4kc,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,21,True,0.613,147174,0.638,10,-9.73,0,0.417,0.0994,0.0,0.171,0.502,137.044,4,['Gucci Mane']
261,Young Thug,Power,05Ix8lAhjF94upJO24C0do,"D.A.B. Muzic, Vol. 1",0rBH8nXhZWZdNOf85QJsuF,2016-02-02,18,False,0.873,187324,0.484,6,-3.543,0,0.503,0.121,0.0,0.101,0.214,139.001,4,[]
262,Young Thug,Went Thru It,2KK9lirGhkvZfgvYFGioq3,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,16,False,0.853,155733,0.684,2,-7.058,1,0.152,0.0348,1.7e-05,0.238,0.254,92.504,4,[]
263,Young Thug,Jonesboro,2cgswl9vfrNUSyWnetyvDx,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,13,False,0.552,163800,0.642,9,-6.489,0,0.287,0.504,2.23e-05,0.188,0.258,169.87,4,[]
265,Young Thug,Jonesboro,4Q55rYBlffYCeThCXoYKER,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,14,False,0.552,163800,0.642,9,-6.489,0,0.287,0.504,2.23e-05,0.188,0.258,169.87,4,[]
266,Young Thug,Circle Of Bosses (feat. Quavo),0jN5qjB5lS8Rkgaw9AZu0C,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,14,False,0.885,179467,0.49,9,-7.448,0,0.322,0.00886,0.0,0.354,0.461,75.012,4,['Quavo']
268,Young Thug,Keep It Goin,216MdB3DMSOviGE9mwIwa4,Rich Homie Gang - Hood Lifestyle,14qgOpWL6dpjsR2wky9tmO,2014-12-09,12,True,0.67,263053,0.615,9,-9.431,0,0.281,0.112,5.01e-06,0.0975,0.403,101.807,1,[]
270,Young Thug,Jumped Out The Window,4GYHUJ3noUIFIBmi0uubeU,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,12,False,0.927,204027,0.53,1,-8.36,1,0.0851,0.000828,0.0,0.221,0.398,138.099,4,[]
272,Young Thug,Stoner,6qf3fxRKqTXjEgmtCXwn73,Stoner,48E4BKGaAmdtkKctH0L339,2014-02-04,26,False,0.879,240000,0.683,3,-3.298,0,0.168,0.387,1.45e-06,0.0628,0.585,135.959,4,[]
273,Young Thug,I Bought Her (feat. Lil Duke),4qDsOcycjTdL5eksGpLUNU,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,9,False,0.9,201747,0.562,7,-7.938,1,0.227,0.000473,0.0,0.0633,0.624,136.08,4,['Lil Duke']
277,Young Thug,Curtains,32w14bKcCegHTa8ThmgMoM,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,15,True,0.443,220136,0.604,0,-6.928,1,0.227,0.374,0.0,0.415,0.675,107.368,5,[]
279,Young Thug,Od (Original),2t7Kx43IQEwomr8BrtDUq5,Lost Files,3tf9jLIuMfETUzcRtigJqm,2015-08-11,15,True,0.674,285231,0.582,7,-5.028,1,0.299,0.264,0.0,0.0765,0.317,89.776,4,[]
281,Young Thug,Peepin Out The Window (with Future & Bslime),0AkI0KKi2cSfIKGyMMu7iZ,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,13,False,0.668,237263,0.515,4,-9.494,0,0.362,0.183,0.0,0.222,0.211,84.7,4,"['Bslime', 'Future']"
284,Young Thug,Picture Baby,5frkhnuDWB7678XprVVhbV,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,16,True,0.829,192078,0.663,6,-8.69,0,0.47,0.141,0.0,0.353,0.711,129.883,4,[]
286,Young Thug,Patna Dem (feat. PeeWee Longway),3obLb2rhu8eZi84PCQloVI,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,17,True,0.608,97411,0.619,11,-9.77,0,0.321,0.0325,0.0,0.462,0.355,139.644,4,['Peewee Longway']
289,Young Thug,Shooting Star (feat. Gucci Mane),7lxgKqQPNygmN4N3sZVvfh,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,18,True,0.896,260493,0.718,4,-7.941,0,0.115,0.138,0.0,0.431,0.804,120.016,4,['Gucci Mane']
290,Young Thug,Rollin Rollin,4PMzZ6gKvrZQxEq4JDmM7D,1017 Thug 3 The Finale,4N0QH3uy5K5T3fMtpLIpKq,2014-08-29,15,True,0.777,189679,0.706,8,-7.641,0,0.226,0.179,0.0,0.168,0.852,138.98,4,[]
292,Young Thug,Road Rage,4hs4hDY1KtBXg7CBvPQJTq,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,8,False,0.601,152640,0.327,1,-14.982,0,0.868,0.0368,0.0,0.102,0.376,76.456,4,[]
293,Young Thug,Money On The Dresser,4PpGvI2XfjS8KOE34JURpQ,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,12,False,0.888,133000,0.665,8,-6.933,1,0.258,0.000109,0.025,0.105,0.448,160.015,4,[]
294,Young Thug,Went Thru It,6Z0WCKctbLBuzbu7TbTXwj,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,10,False,0.853,155733,0.684,2,-7.058,1,0.152,0.0348,1.7e-05,0.238,0.254,92.504,4,[]
295,Young Thug,Dripset,3lj2avJ1sU7CD3R11P6ZQZ,Lost Files,3tf9jLIuMfETUzcRtigJqm,2015-08-11,14,True,0.668,285727,0.661,9,-5.691,1,0.139,0.0122,0.0,0.0937,0.51,129.995,4,"['MPA Duke', 'Yak Gotti']"
297,Young Thug,Stupid/Asking,1OalHHaTUVtvaTj3emnJf6,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,11,False,0.534,333751,0.466,1,-11.578,1,0.401,0.479,1.27e-06,0.418,0.507,156.042,4,[]
299,Young Thug,Natural,26fKgtYj2IHhd7wDQQSzSl,Tell Her Nothing,23GqCmiLqpRumFdxcHJnp6,2014-11-19,19,True,0.335,270054,0.812,5,-7.067,0,0.252,0.00273,0.0,0.0877,0.49,90.776,5,[]
300,Young Thug,Trigger Finger,4XXZUgs1CzGqAzTUGBWHf0,Brick Sqaud,7a3rhn1csJY4CbdqcQsMcy,2014-11-18,17,True,0.773,187141,0.577,5,-11.299,0,0.285,0.0195,0.0,0.394,0.713,136.983,4,[]
301,Young Thug,Cars Bring Me Out (feat. Future),6dWmq5ajzRYRlPmGs7gSsv,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,10,False,0.739,202933,0.73,10,-6.049,0,0.232,0.0195,0.0,0.12,0.671,100.093,4,['Future']
302,Young Thug,"Love You More (with Nate Ruess, Gunna & Jeff Bhasker)",625yYoyLPgkeZmA9NTlS76,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,19,False,0.676,221913,0.377,6,-10.735,1,0.0463,0.598,0.00299,0.18,0.263,137.996,4,"['Gunna', 'Jeff Bhasker', 'Nate Ruess']"
303,Young Thug,Uncle M,3iIL3u4SViZsQfl32F5ceM,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,9,False,0.708,140000,0.619,9,-6.751,1,0.0671,0.0127,0.0,0.208,0.296,142.078,4,[]
304,Young Thug,Cartier Gucci Scarf (feat. Lil Duke),0Fvh4oaJoEL8voplz5u7Gi,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,7,False,0.946,198173,0.495,1,-7.291,0,0.0838,0.0391,2.07e-06,0.0709,0.169,128.027,4,['Lil Duke']
307,Young Thug,Amazin,0c6CS8pDniX4ZhqEyyw2p0,Lost Files,3tf9jLIuMfETUzcRtigJqm,2015-08-11,16,True,0.753,200019,0.591,5,-11.65,1,0.103,0.0691,5.82e-06,0.249,0.738,144.043,4,[]
308,Young Thug,Hoodie (feat. BSlime & Lil Gotit),3U5tLnh8PXHgSBK1eHUomH,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,10,False,0.609,215600,0.607,1,-8.498,1,0.388,0.00041,0.0,0.103,0.224,84.33,4,"['Bslime', 'Lil Gotit']"
309,Young Thug,Fuck My Tattoos,2UE3sGrt4tcgKy8Hbgu4Sw,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,17,True,0.73,225231,0.49,7,-6.821,1,0.0331,0.103,0.0,0.121,0.197,129.906,4,['Jose Guapo']
311,Young Thug,But I Want,6ISVKd55z3xQic5mkSzUU0,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,18,True,0.565,204373,0.729,6,-8.285,1,0.228,0.00386,0.0,0.167,0.476,136.17,4,[]
312,Young Thug,Go Harder Than Yall,21K4rWs8qmPH8HtOBc8K6v,I Came from Nothing 2,4k4w4MLXdY084qrbMGy9Sg,2011-12-20,16,True,0.595,172175,0.579,11,-9.155,1,0.0636,0.1,0.0,0.147,0.633,144.977,4,['YL Stunna']
313,Young Thug,Tabernacle,6QXGepmAXY8l1wpjbCr64K,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,16,True,0.608,176744,0.527,5,-8.828,0,0.337,0.0923,0.0,0.314,0.683,144.811,4,[]
315,Young Thug,Pussy,4DMMT8s0KMXAH1eLZXwHIo,So Much Fun,5AivpkHClIpmRxheNz1TzN,2019-08-15,5,False,0.801,141493,0.773,5,-7.851,0,0.181,0.000684,0.0581,0.191,0.617,74.988,4,[]
316,Young Thug,Why Order,6exI0iszFbTd3lACfv8sP6,Brick Sqaud,7a3rhn1csJY4CbdqcQsMcy,2014-11-18,15,True,0.937,198060,0.504,8,-6.938,1,0.339,0.0118,0.0,0.191,0.177,120.897,4,[]
317,Young Thug,Why Order,0S24xhWyD1nrTy8I6TnHmx,1017 Thug,0ssPpXttlI7w2Z6CXiqWgR,2015-12-11,13,True,0.936,198060,0.501,8,-6.941,1,0.455,0.0117,0.0,0.191,0.175,121.0,4,[]
319,Young Thug,Oh U Went (feat. Drake),01NKUjSaf05ZvJOZFp8Gwg,Pop Music for Headphones,4fPDyTwzg8bAxa6wCPBRfq,2024-05-09,18,True,0.808,185333,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.004,4,['Drake']
320,Young Thug,Die Slow (with Strick),2maU9fPdC2Y8AGNmW9s9CG,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,11,False,0.562,237572,0.215,5,-14.342,1,0.0458,0.802,0.00095,0.107,0.163,81.061,4,['Strick']
321,Young Thug,Hoodie (feat. BSlime & Lil Gotit),44tEwAteHntqatKn0iqMBC,BUSINESS IS BUSINESS (Metro's Version),1E7ibA3gXudpo1LBfzSRdh,2023-06-25,8,False,0.609,215600,0.607,1,-8.498,1,0.388,0.00041,0.0,0.103,0.224,84.33,4,"['Bslime', 'Lil Gotit']"
322,Young Thug,Scoliosis (with Lil Double 0),2GIOa7L5v5ds9iA8pTUo85,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,11,False,0.928,170496,0.603,2,-7.076,1,0.239,0.00274,0.0,0.338,0.458,130.018,4,['Lil Double 0']
323,Young Thug,Insure My Wrist (with Gunna),7L19MgGyambk2jwXUtNfb4,Punk,4tYDU5yrBpOxg2hUuBOgBo,2021-10-14,14,False,0.599,168863,0.644,8,-10.47,0,0.349,0.203,0.0,0.0735,0.557,85.926,4,['Gunna']
325,Young Thug,My Time,2aDb2g63FrmOXscNwHnkPW,Brick Sqaud,7a3rhn1csJY4CbdqcQsMcy,2014-11-18,13,True,0.548,294557,0.663,10,-12.551,1,0.0569,0.000495,0.0,0.114,0.718,86.576,5,[]
330,Young Thug,If You Didnt,2OVq9FiaZHHc68Fwukgjs7,Lost Files,3tf9jLIuMfETUzcRtigJqm,2015-08-11,15,True,0.603,179304,0.497,6,-9.948,0,0.284,0.329,0.0,0.127,0.48,149.875,4,"['T.I.', 'Chanel West Coast']"
334,Young Thug,Mad Dog,2c1mO8reMrbtddoGCyVyUY,BUSINESS IS BUSINESS,7CLo0dKR7Zk97M2TLO8mb8,2023-06-22,11,False,0.634,229000,0.501,6,-6.296,0,0.179,0.0207,0.0,0.153,0.349,159.93,4,[]
336,Young Thug,See You,736666WGRUFdmlOBTdvy8t,Rich Homie Gang - Hood Lifestyle,14qgOpWL6dpjsR2wky9tmO,2014-12-09,11,True,0.791,258508,0.554,6,-8.331,0,0.141,0.0293,0.0,0.486,0.173,106.038,4,[]
